Date,High,Low,Open,Close,Volume,Adj Close
2014-12-11,284.30999755859375,277.6199951171875,278.3500061035156,278.010009765625,615200,265.35235595703125
2014-12-12,278.42999267578125,274.0799865722656,276.6199951171875,274.32000732421875,680600,261.8302917480469
2014-12-15,284.0199890136719,275.32000732421875,276.0,282.489990234375,862200,269.6283264160156
2014-12-16,283.57000732421875,278.4800109863281,282.1499938964844,278.5799865722656,904900,265.89642333984375
2014-12-17,283.7200012207031,279.3599853515625,280.20001220703125,282.8800048828125,718900,270.0005798339844
2014-12-18,290.2300109863281,283.17999267578125,286.010009765625,290.17999267578125,640900,276.9681396484375
2014-12-19,292.9599914550781,287.44000244140625,292.1199951171875,289.5,806600,276.3192138671875
2014-12-22,291.5799865722656,287.8599853515625,290.7900085449219,289.45001220703125,352300,276.2714538574219
2014-12-23,292.05999755859375,288.760009765625,290.7799987792969,289.7300109863281,333900,276.5386657714844
2014-12-24,290.739990234375,288.6400146484375,289.8999938964844,290.20001220703125,108900,276.9873352050781
2014-12-26,292.70001220703125,289.5199890136719,290.5,291.1199951171875,197800,277.8653869628906
2014-12-29,292.1199951171875,287.8399963378906,290.75,291.3500061035156,403500,278.0849609375
2014-12-30,292.0400085449219,286.30999755859375,290.1000061035156,286.8800048828125,304600,273.8184509277344
2014-12-31,290.57000732421875,286.0,287.4100036621094,286.04998779296875,252900,273.0262145996094
2015-01-02,288.92999267578125,282.4100036621094,288.6199951171875,285.3699951171875,356500,272.37725830078125
2015-01-05,288.17999267578125,279.989990234375,286.5799865722656,281.3999938964844,293500,268.5879211425781
2015-01-06,283.0400085449219,273.1099853515625,282.0,277.82000732421875,482300,265.1709899902344
2015-01-07,281.7699890136719,278.3999938964844,280.5899963378906,279.95001220703125,302100,267.2039489746094
2015-01-08,288.1300048828125,282.9800109863281,284.57000732421875,287.92999267578125,361900,274.8207092285156
2015-01-09,291.25,286.5,287.92999267578125,290.75,384500,277.5123291015625
2015-01-12,291.760009765625,289.6199951171875,290.6600036621094,291.3599853515625,598900,278.0945129394531
2015-01-13,296.9200134277344,284.8299865722656,293.19000244140625,287.54998779296875,485500,274.45794677734375
2015-01-14,287.82000732421875,279.260009765625,285.9200134277344,281.3699951171875,615500,268.559326171875
2015-01-15,286.9800109863281,279.25,281.95001220703125,279.6499938964844,342300,266.9176025390625
2015-01-16,290.0,279.0400085449219,279.7099914550781,289.54998779296875,440100,276.3669128417969
2015-01-20,293.8399963378906,286.2099914550781,289.6099853515625,293.2799987792969,371300,279.92706298828125
2015-01-21,297.0899963378906,292.2099914550781,293.2699890136719,294.9200134277344,542400,281.492431640625
2015-01-22,295.489990234375,289.9100036621094,295.0,294.42999267578125,485200,281.02471923828125
2015-01-23,300.0,292.2300109863281,294.3500061035156,298.5400085449219,428700,284.9476013183594
2015-01-26,301.17999267578125,295.4599914550781,297.3599853515625,300.6499938964844,431700,286.96148681640625
2015-01-27,299.45001220703125,293.80999755859375,297.9599914550781,294.75,351200,281.3301086425781
2015-01-28,297.67999267578125,289.8800048828125,297.6499938964844,290.1000061035156,304000,276.8918151855469
2015-01-29,292.92999267578125,286.1499938964844,289.7099914550781,292.92999267578125,327900,279.593017578125
2015-01-30,292.7900085449219,288.0299987792969,290.6099853515625,288.8299865722656,397300,275.6796569824219
2015-02-02,291.75,281.489990234375,289.3399963378906,291.5199890136719,507200,278.2471618652344
2015-02-03,295.54998779296875,290.6199951171875,292.8500061035156,295.2799987792969,365000,281.83599853515625
2015-02-04,295.5899963378906,287.8999938964844,293.7900085449219,292.32000732421875,854700,279.01080322265625
2015-02-05,289.7300109863281,268.92999267578125,288.8500061035156,279.7300109863281,1853200,266.9940490722656
2015-02-06,279.8699951171875,273.2900085449219,279.17999267578125,274.4100036621094,734000,261.9162292480469
2015-02-09,275.9599914550781,271.6700134277344,273.92999267578125,273.1199951171875,685000,260.68487548828125
2015-02-10,280.2200012207031,275.32000732421875,276.45001220703125,279.44000244140625,606400,266.7171936035156
2015-02-11,281.4200134277344,277.7900085449219,279.3500061035156,279.6499938964844,471000,266.9176025390625
2015-02-12,285.010009765625,280.0899963378906,280.3900146484375,284.9100036621094,374500,271.9381408691406
2015-02-13,288.7699890136719,284.0899963378906,285.82000732421875,286.6099853515625,351100,273.5606994628906
2015-02-17,290.07000732421875,281.8999938964844,290.07000732421875,284.2300109863281,443600,271.2891540527344
2015-02-18,285.6300048828125,282.07000732421875,283.82000732421875,282.8699951171875,414600,269.9911193847656
2015-02-19,283.3399963378906,280.8999938964844,281.9200134277344,281.92999267578125,491600,269.09381103515625
2015-02-20,283.1600036621094,281.0299987792969,281.9200134277344,282.3999938964844,459400,269.5424499511719
2015-02-23,284.2699890136719,278.79998779296875,281.70001220703125,279.6199951171875,462800,266.8890380859375
2015-02-24,279.4100036621094,274.8699951171875,278.2300109863281,276.19000244140625,656000,263.615234375
2015-02-25,278.1400146484375,275.3599853515625,276.6400146484375,276.4599914550781,337000,263.87286376953125
2015-02-26,279.69000244140625,275.05999755859375,276.0,279.3999938964844,345200,266.67901611328125
2015-02-27,280.4200134277344,277.1000061035156,279.42999267578125,278.510009765625,430600,265.82952880859375
2015-03-02,283.1499938964844,278.510009765625,278.510009765625,282.2900085449219,631500,269.43743896484375
2015-03-03,280.94000244140625,275.9100036621094,280.6600036621094,279.20001220703125,402600,266.4881591796875
2015-03-04,281.739990234375,277.9800109863281,278.9700012207031,278.239990234375,513800,265.5718688964844
2015-03-05,283.2900085449219,278.010009765625,279.2699890136719,282.7099914550781,335700,269.83831787109375
2015-03-06,283.4200134277344,278.07000732421875,282.1499938964844,279.1600036621094,408500,266.44989013671875
2015-03-09,281.69000244140625,278.5299987792969,278.739990234375,280.17999267578125,305200,267.4234619140625
2015-03-10,278.2200012207031,274.05999755859375,276.6000061035156,274.32000732421875,365000,261.8302917480469
2015-03-11,277.510009765625,273.8900146484375,274.05999755859375,277.0299987792969,279900,264.41693115234375
2015-03-12,284.4700012207031,277.4599914550781,277.4599914550781,283.45001220703125,334600,270.5445556640625
2015-03-13,286.6400146484375,281.45001220703125,283.3800048828125,284.1700134277344,305100,271.23187255859375
2015-03-16,290.2200012207031,284.07000732421875,284.5299987792969,289.32000732421875,469000,276.1474304199219
2015-03-17,289.7699890136719,283.8999938964844,287.4599914550781,288.9100036621094,314100,275.7560729980469
2015-03-18,294.0400085449219,287.79998779296875,288.3599853515625,292.6600036621094,429600,279.3353271484375
2015-03-19,293.3599853515625,288.9100036621094,291.4200134277344,292.3999938964844,378300,279.0871276855469
2015-03-20,295.54998779296875,291.6300048828125,293.19000244140625,294.45001220703125,512500,281.04376220703125
2015-03-23,296.19000244140625,291.489990234375,293.7900085449219,294.6499938964844,456100,281.234619140625
2015-03-24,295.7200012207031,292.8399963378906,294.3399963378906,294.2099914550781,420500,280.8146667480469
2015-03-25,295.1400146484375,290.20001220703125,294.1700134277344,290.260009765625,514400,277.0445251464844
2015-03-26,292.739990234375,286.6300048828125,289.7900085449219,291.6600036621094,314700,278.38079833984375
2015-03-27,295.9599914550781,290.9100036621094,291.4800109863281,295.75,349200,282.2845458984375
2015-03-30,301.739990234375,296.70001220703125,296.70001220703125,300.0,660000,286.3410949707031
2015-03-31,300.989990234375,296.1099853515625,298.17999267578125,296.25,541600,282.7618713378906
2015-04-01,297.3599853515625,290.45001220703125,296.42999267578125,294.5799865722656,536500,281.1678771972656
2015-04-02,297.8399963378906,290.54998779296875,295.0,293.67999267578125,461700,280.3088073730469
2015-04-06,297.0199890136719,290.54998779296875,290.8699951171875,296.70001220703125,235700,283.19134521484375
2015-04-07,299.7200012207031,295.6099853515625,296.70001220703125,298.239990234375,429900,284.6612548828125
2015-04-08,300.9800109863281,296.8999938964844,298.1300048828125,299.0,573800,285.3866271972656
2015-04-09,300.6400146484375,297.760009765625,299.8999938964844,299.3999938964844,363600,285.7684326171875
2015-04-10,300.989990234375,297.67999267578125,299.1400146484375,300.82000732421875,295500,287.123779296875
2015-04-13,302.4700012207031,299.010009765625,299.6600036621094,300.70001220703125,388800,287.00927734375
2015-04-14,301.9700012207031,297.239990234375,301.0400085449219,301.07000732421875,444800,287.3624267578125
2015-04-15,303.3900146484375,298.8900146484375,301.2200012207031,302.20001220703125,410800,288.4409484863281
2015-04-16,307.9800109863281,298.7900085449219,305.8999938964844,299.92999267578125,737200,286.2742919921875
2015-04-17,300.67999267578125,292.2699890136719,298.32000732421875,294.6700134277344,525400,281.2538146972656
2015-04-20,300.4100036621094,294.8500061035156,295.6600036621094,299.6199951171875,561400,285.9783935546875
2015-04-21,305.69000244140625,298.9599914550781,300.2699890136719,304.8599853515625,539700,290.97979736328125
2015-04-22,309.1099853515625,302.7200012207031,304.75,308.3299865722656,428400,294.2918395996094
2015-04-23,312.0,305.6499938964844,306.6000061035156,309.9100036621094,434300,295.79986572265625
2015-04-24,309.92999267578125,305.94000244140625,309.92999267578125,307.44000244140625,258600,293.4423828125
2015-04-27,308.7799987792969,304.0199890136719,308.2099914550781,304.69000244140625,338900,290.8175964355469
2015-04-28,306.2099914550781,300.989990234375,303.0,302.3800048828125,378300,288.61279296875
2015-04-29,303.1199951171875,295.510009765625,301.2699890136719,300.6300048828125,362600,286.9424133300781
2015-04-30,304.07000732421875,295.1499938964844,299.5400085449219,297.30999755859375,409000,283.7735595703125
2015-05-01,301.260009765625,297.5400085449219,300.05999755859375,298.5899963378906,312200,284.9952392578125
2015-05-04,302.3900146484375,297.3699951171875,299.7699890136719,300.55999755859375,443600,286.8756103515625
2015-05-05,301.2799987792969,297.9800109863281,300.0,300.69000244140625,333100,286.99969482421875
2015-05-06,302.0,294.8900146484375,302.0,296.6600036621094,400900,283.1531982421875
2015-05-07,300.6700134277344,294.6099853515625,297.7200012207031,298.1099853515625,327700,284.5371398925781
2015-05-08,305.67999267578125,301.0,301.6199951171875,303.29998779296875,503000,289.4908447265625
2015-05-11,305.2099914550781,301.1600036621094,302.3399963378906,301.3800048828125,378700,287.6582946777344
2015-05-12,299.510009765625,293.8699951171875,299.510009765625,296.6700134277344,397700,283.1627502441406
2015-05-13,301.32000732421875,296.95001220703125,298.5400085449219,297.739990234375,356600,284.18402099609375
2015-05-14,301.0,297.7900085449219,299.2300109863281,298.79998779296875,314400,285.1957702636719
2015-05-15,301.3599853515625,296.4800109863281,299.69000244140625,297.4800109863281,295900,283.93585205078125
2015-05-18,301.07000732421875,296.5299987792969,297.0,300.4800109863281,326200,286.79925537109375
2015-05-19,303.0299987792969,298.8399963378906,301.0,300.9100036621094,226300,287.2096252441406
2015-05-20,301.3900146484375,298.3900146484375,301.3900146484375,300.0,302400,286.3410949707031
2015-05-21,300.9700012207031,296.17999267578125,299.19000244140625,297.20001220703125,461700,283.66864013671875
2015-05-22,301.69000244140625,296.5400085449219,296.9800109863281,300.30999755859375,339600,286.6370544433594
2015-05-26,300.3999938964844,296.1000061035156,300.2099914550781,297.75,405900,284.19354248046875
2015-05-27,302.4599914550781,297.0299987792969,297.9800109863281,302.2799987792969,565100,288.51727294921875
2015-05-28,304.0199890136719,299.42999267578125,301.010009765625,300.07000732421875,405300,286.4079284667969
2015-05-29,301.2699890136719,297.2900085449219,299.45001220703125,298.0299987792969,412000,284.4608459472656
2015-06-01,299.54998779296875,296.04998779296875,298.8299865722656,297.1400146484375,350600,283.611328125
2015-06-02,299.7699890136719,294.3699951171875,297.0,298.2200012207031,421000,284.64215087890625
2015-06-03,301.260009765625,296.8500061035156,299.6099853515625,299.0,526000,285.3866271972656
2015-06-04,299.1000061035156,294.6700134277344,297.3999938964844,295.19000244140625,325500,281.7500915527344
2015-06-05,297.6700134277344,294.07000732421875,294.7099914550781,295.4200134277344,204200,281.9696350097656
2015-06-08,297.2300109863281,292.44000244140625,295.80999755859375,295.510009765625,498800,282.0555419921875
2015-06-09,297.5799865722656,290.8699951171875,295.4700012207031,293.5299987792969,480900,280.1656799316406
2015-06-10,301.6000061035156,293.4800109863281,294.2300109863281,299.7099914550781,400400,286.0643310546875
2015-06-11,302.82000732421875,299.3999938964844,300.9800109863281,300.6300048828125,285800,286.9424133300781
2015-06-12,303.0,299.4700012207031,300.0,301.54998779296875,324300,287.8205261230469
2015-06-15,300.80999755859375,295.6400146484375,298.5899963378906,299.4599914550781,271800,285.8256530761719
2015-06-16,301.0199890136719,297.1600036621094,299.6600036621094,297.4200134277344,315300,283.87860107421875
2015-06-17,299.75,296.6099853515625,297.5400085449219,297.70001220703125,281000,284.14581298828125
2015-06-18,301.95001220703125,297.2799987792969,298.8500061035156,301.2699890136719,405600,287.5533142089844
2015-06-19,303.2699890136719,298.80999755859375,300.6199951171875,302.7099914550781,422000,288.9277038574219
2015-06-22,307.1000061035156,301.67999267578125,303.9599914550781,305.5,416600,291.5907287597656
2015-06-23,306.8699951171875,302.67999267578125,306.260009765625,304.17999267578125,324300,290.3307800292969
2015-06-24,305.5,301.239990234375,304.20001220703125,303.3900146484375,336800,289.5767517089844
2015-06-25,306.1000061035156,302.3999938964844,303.95001220703125,303.9700012207031,459200,290.13037109375
2015-06-26,304.25,301.489990234375,304.25,302.95001220703125,761700,289.15679931640625
2015-06-29,301.75,291.3299865722656,301.75,291.45001220703125,483400,278.1804504394531
2015-06-30,294.70001220703125,289.3800048828125,294.04998779296875,291.94000244140625,469500,278.64813232421875
2015-07-01,295.5,291.2799987792969,294.07000732421875,292.8599853515625,328600,279.52618408203125
2015-07-02,296.2699890136719,291.8699951171875,294.80999755859375,295.7200012207031,276800,282.2559814453125
2015-07-06,297.7099914550781,291.1000061035156,293.67999267578125,295.8999938964844,373900,282.42779541015625
2015-07-07,299.7300109863281,292.79998779296875,296.0799865722656,298.9599914550781,394000,285.3484802246094
2015-07-08,298.4800109863281,293.1499938964844,296.0299987792969,293.69000244140625,480300,280.3183898925781
2015-07-09,298.1700134277344,294.7900085449219,296.7799987792969,295.44000244140625,471800,281.9886474609375
2015-07-10,302.3900146484375,296.5799865722656,300.4599914550781,301.92999267578125,407700,288.1832275390625
2015-07-13,305.5,302.2099914550781,304.95001220703125,304.1600036621094,232100,290.3116455078125
2015-07-14,307.7799987792969,303.3900146484375,304.6000061035156,304.8999938964844,236400,291.0179748535156
2015-07-15,305.2200012207031,299.2200012207031,305.2200012207031,300.0299987792969,467400,286.3697509765625
2015-07-16,306.260009765625,300.44000244140625,302.4200134277344,302.1499938964844,476200,288.3932189941406
2015-07-17,304.3800048828125,299.92999267578125,301.70001220703125,302.3699951171875,341300,288.60321044921875
2015-07-20,304.760009765625,301.82000732421875,302.239990234375,302.6600036621094,275000,288.8800048828125
2015-07-21,304.989990234375,298.7099914550781,303.95001220703125,299.57000732421875,297100,285.93072509765625
2015-07-22,302.8599853515625,298.70001220703125,298.70001220703125,301.69000244140625,456100,287.9541320800781
2015-07-23,298.9800109863281,283.7200012207031,298.6700134277344,284.3399963378906,1409900,271.39410400390625
2015-07-24,285.0,268.7099914550781,284.6499938964844,274.1099853515625,1558400,261.6297912597656
2015-07-27,273.6600036621094,266.2799987792969,273.07000732421875,267.0,603600,254.84361267089844
2015-07-28,272.57000732421875,264.9599914550781,267.5199890136719,270.80999755859375,656700,258.4801330566406
2015-07-29,275.2200012207031,271.5,272.04998779296875,272.8500061035156,948500,260.42724609375
2015-07-30,273.3399963378906,267.1499938964844,271.20001220703125,272.510009765625,472300,260.1026916503906
2015-07-31,275.239990234375,270.30999755859375,273.32000732421875,275.0400085449219,429700,262.51751708984375
2015-08-03,276.7200012207031,271.30999755859375,275.2799987792969,273.3999938964844,420000,260.9521789550781
2015-08-04,276.0199890136719,271.6499938964844,273.55999755859375,275.79998779296875,437900,263.24285888671875
2015-08-05,280.79998779296875,275.2200012207031,277.6700134277344,275.55999755859375,265800,263.01385498046875
2015-08-06,275.6000061035156,268.7099914550781,275.6000061035156,269.4700012207031,306000,257.20111083984375
2015-08-07,272.6099853515625,267.1499938964844,269.1400146484375,270.1600036621094,372200,257.85968017578125
2015-08-10,274.1199951171875,270.1099853515625,272.7200012207031,270.239990234375,414700,257.9360656738281
2015-08-11,271.0299987792969,265.0,268.3900146484375,267.989990234375,639900,255.78851318359375
2015-08-12,270.3599853515625,264.75,267.07000732421875,269.5299987792969,528400,257.2583923339844
2015-08-13,270.8800048828125,268.0899963378906,270.1199951171875,268.9200134277344,298000,256.6761779785156
2015-08-14,275.2099914550781,269.29998779296875,270.5299987792969,273.7799987792969,490000,261.3149108886719
2015-08-17,273.19000244140625,269.4599914550781,272.239990234375,271.32000732421875,455500,258.9668884277344
2015-08-18,275.1300048828125,270.760009765625,270.94000244140625,273.489990234375,296400,261.03802490234375
2015-08-19,273.2900085449219,268.1600036621094,271.6099853515625,268.57000732421875,294900,256.34210205078125
2015-08-20,270.8299865722656,266.5400085449219,268.5,266.6300048828125,377800,254.490478515625
2015-08-21,266.0799865722656,258.9700012207031,264.6300048828125,259.2200012207031,548700,247.41783142089844
2015-08-24,255.0,241.91000366210938,245.57000732421875,247.0500030517578,788400,235.80191040039062
2015-08-25,258.4800109863281,247.05999755859375,253.3000030517578,247.39999389648438,671600,236.13597106933594
2015-08-26,258.1300048828125,249.02999877929688,253.14999389648438,257.80999755859375,611700,246.07200622558594
2015-08-27,265.0,259.0799865722656,260.20001220703125,263.8299865722656,620400,251.8179168701172
2015-08-28,263.6099853515625,259.3599853515625,262.7300109863281,262.25,405500,250.3098602294922
2015-08-31,262.0,257.010009765625,261.3900146484375,257.19000244140625,479600,245.480224609375
2015-09-01,257.1300048828125,250.6199951171875,251.1300048828125,252.39999389648438,511400,240.90830993652344
2015-09-02,256.29998779296875,252.1699981689453,256.29998779296875,255.50999450683594,430400,243.876708984375
2015-09-03,259.94000244140625,256.0,256.9200134277344,256.760009765625,351900,245.06980895996094
2015-09-04,254.88999938964844,249.47000122070312,253.08999633789062,250.5,436200,239.09483337402344
2015-09-08,257.67999267578125,253.69000244140625,255.60000610351562,257.5199890136719,528400,245.7952117919922
2015-09-09,259.5,251.22999572753906,258.7300109863281,251.6999969482422,345000,240.24017333984375
2015-09-10,253.97999572753906,249.72000122070312,250.07000732421875,251.74000549316406,382800,240.27835083007812
2015-09-11,253.64999389648438,249.02000427246094,251.16000366210938,253.6300048828125,365800,242.0823211669922
2015-09-14,255.47999572753906,250.8300018310547,253.72000122070312,251.91000366210938,313900,240.44064331054688
2015-09-15,258.2900085449219,251.13999938964844,253.05999755859375,256.42999267578125,352800,244.7548370361328
2015-09-16,257.54998779296875,253.58999633789062,256.6099853515625,254.39999389648438,318200,242.81724548339844
2015-09-17,258.2900085449219,251.4499969482422,254.35000610351562,255.35000610351562,377300,243.7239990234375
2015-09-18,254.99000549316406,250.88999938964844,254.99000549316406,251.66000366210938,572900,240.2020263671875
2015-09-21,256.9800109863281,252.08999633789062,253.47000122070312,255.99000549316406,283800,244.33486938476562
2015-09-22,254.6199951171875,248.8300018310547,253.16000366210938,252.3800048828125,437600,240.8892364501953
2015-09-23,255.6699981689453,250.4199981689453,252.77000427246094,254.83999633789062,296200,243.2372283935547
2015-09-24,254.5500030517578,250.22000122070312,252.35000610351562,254.02000427246094,582600,242.45457458496094
2015-09-25,261.3599853515625,255.2899932861328,256.94000244140625,259.29998779296875,605600,247.49415588378906
2015-09-28,256.9700012207031,249.27000427246094,256.54998779296875,249.47000122070312,636800,238.11172485351562
2015-09-29,252.11000061035156,247.52000427246094,249.30999755859375,251.1999969482422,552100,239.76296997070312
2015-09-30,259.8399963378906,254.44000244140625,254.44000244140625,258.9800109863281,603800,247.18875122070312
2015-10-01,263.69000244140625,258.3999938964844,260.45001220703125,262.3500061035156,635300,250.4052734375
2015-10-02,269.75,256.239990234375,258.760009765625,269.3500061035156,613000,257.08660888671875
2015-10-05,276.17999267578125,270.04998779296875,270.9700012207031,275.7699890136719,483400,263.2143249511719
2015-10-06,277.25,274.1000061035156,274.8999938964844,275.6099853515625,489000,263.0615234375
2015-10-07,280.989990234375,275.7799987792969,277.4700012207031,278.2699890136719,457400,265.6004638671875
2015-10-08,280.4800109863281,275.0899963378906,277.2799987792969,279.4100036621094,361000,266.6885681152344
2015-10-09,281.8500061035156,278.0,279.3699951171875,280.1199951171875,238300,267.3662109375
2015-10-12,280.8999938964844,277.4100036621094,279.8500061035156,279.0,334200,266.2972106933594
2015-10-13,280.2699890136719,275.5299987792969,277.2799987792969,275.80999755859375,318800,263.2524719238281
2015-10-14,280.1400146484375,274.69000244140625,275.8999938964844,276.6600036621094,420300,264.06378173828125
2015-10-15,279.80999755859375,274.9100036621094,279.0,278.17999267578125,324500,265.5145568847656
2015-10-16,279.3900146484375,276.29998779296875,279.04998779296875,278.1600036621094,264600,265.49554443359375
2015-10-19,280.7200012207031,276.07000732421875,276.8299865722656,280.07000732421875,316000,267.3185729980469
2015-10-20,281.6199951171875,277.69000244140625,280.1000061035156,280.989990234375,386100,268.1966552734375
2015-10-21,282.3599853515625,273.75,282.3599853515625,275.92999267578125,545300,263.3670349121094
2015-10-22,298.05999755859375,283.3500061035156,285.1499938964844,294.489990234375,950300,281.08197021484375
2015-10-23,297.3699951171875,291.9100036621094,296.1099853515625,295.8699951171875,758700,282.399169921875
2015-10-26,296.6199951171875,293.8599853515625,295.0299987792969,294.9200134277344,470800,281.492431640625
2015-10-27,295.989990234375,292.0,293.1300048828125,293.54998779296875,297700,280.1847229003906
2015-10-28,298.3699951171875,292.19000244140625,294.010009765625,298.2699890136719,304200,284.6898193359375
2015-10-29,299.1099853515625,295.6000061035156,297.8900146484375,297.8500061035156,415400,284.28900146484375
2015-10-30,300.55999755859375,297.0199890136719,298.5299987792969,297.30999755859375,307800,283.7735595703125
2015-11-02,301.1099853515625,296.19000244140625,296.19000244140625,298.4200134277344,332800,284.8330993652344
2015-11-03,302.239990234375,293.8699951171875,297.6499938964844,300.5899963378906,403700,286.904296875
2015-11-04,303.75,299.6400146484375,301.1400146484375,301.8699951171875,448600,288.1259765625
2015-11-05,301.8500061035156,298.4599914550781,300.8299865722656,299.1099853515625,439200,285.4916076660156
2015-11-06,301.7799987792969,295.0299987792969,300.9599914550781,297.95001220703125,347100,284.38446044921875
2015-11-09,298.9599914550781,292.5199890136719,297.04998779296875,296.7300109863281,421700,283.22003173828125
2015-11-10,298.7300109863281,294.739990234375,295.7699890136719,297.57000732421875,342400,284.02178955078125
2015-11-11,298.9200134277344,293.75,298.9200134277344,294.7300109863281,333900,281.31103515625
2015-11-12,294.54998779296875,290.82000732421875,293.1300048828125,290.82000732421875,423700,277.5790100097656
2015-11-13,290.6700134277344,285.30999755859375,290.0,286.3500061035156,448700,273.3126525878906
2015-11-16,288.44000244140625,284.70001220703125,285.70001220703125,287.1400146484375,438200,274.0666198730469
2015-11-17,288.57000732421875,283.79998779296875,287.75,284.489990234375,525000,271.53729248046875
2015-11-18,288.0400085449219,284.1300048828125,284.8399963378906,287.70001220703125,303400,274.6011657714844
2015-11-19,288.7699890136719,284.5,287.2699890136719,286.07000732421875,276100,273.0453186035156
2015-11-20,287.95001220703125,285.2699890136719,287.510009765625,286.6099853515625,249700,273.5606994628906
2015-11-23,287.1300048828125,285.0,286.739990234375,285.6600036621094,190800,272.6540222167969
2015-11-24,285.92999267578125,281.010009765625,283.0199890136719,285.45001220703125,240700,272.4535827636719
2015-11-25,288.5899963378906,283.5899963378906,288.3699951171875,286.3999938964844,162900,273.3603210449219
2015-11-27,287.44000244140625,284.0,286.3299865722656,285.5299987792969,94900,272.5299377441406
2015-11-30,287.7900085449219,284.19000244140625,286.7200012207031,286.8500061035156,286700,273.78985595703125
2015-12-01,290.29998779296875,286.3599853515625,287.3800048828125,289.1600036621094,273500,275.99462890625
2015-12-02,289.739990234375,284.80999755859375,288.1099853515625,285.3699951171875,344800,272.37725830078125
2015-12-03,288.0799865722656,279.80999755859375,286.3900146484375,281.25,304400,268.44482421875
2015-12-04,284.4599914550781,279.5199890136719,281.25,284.2200012207031,468500,271.279541015625
2015-12-07,284.3900146484375,281.0799865722656,282.5899963378906,282.8599853515625,282900,269.9814758300781
2015-12-08,283.6099853515625,279.5400085449219,280.29998779296875,282.1499938964844,355700,269.3038024902344
2015-12-09,284.9599914550781,278.0899963378906,280.3800048828125,280.0899963378906,322400,267.33758544921875
2015-12-10,283.0,278.9100036621094,281.0199890136719,280.1600036621094,258500,267.4044189453125
2015-12-11,278.1600036621094,266.3699951171875,275.42999267578125,268.1000061035156,714000,255.89349365234375
2015-12-14,270.2699890136719,265.0799865722656,267.8800048828125,269.989990234375,468000,257.697509765625
2015-12-15,272.6700134277344,266.1199951171875,271.54998779296875,267.989990234375,475700,255.78851318359375
2015-12-16,273.9100036621094,268.45001220703125,270.3999938964844,273.29998779296875,330000,260.856689453125
2015-12-17,277.5899963378906,268.7699890136719,275.2300109863281,269.05999755859375,333000,256.809814453125
2015-12-18,270.0199890136719,265.260009765625,267.9200134277344,266.94000244140625,616700,254.78634643554688
2015-12-21,270.6499938964844,267.239990234375,269.6099853515625,270.5299987792969,264200,258.21282958984375
2015-12-22,275.92999267578125,269.5799865722656,270.6199951171875,273.70001220703125,253700,261.23858642578125
2015-12-23,279.05999755859375,274.3999938964844,275.9100036621094,278.3500061035156,351000,265.6767883300781
2015-12-24,279.9800109863281,276.5,278.2200012207031,278.20001220703125,98500,265.5336608886719
2015-12-28,278.5299987792969,275.4100036621094,276.9800109863281,278.1400146484375,134000,265.47637939453125
2015-12-29,280.95001220703125,277.3999938964844,280.0,280.29998779296875,163100,267.53802490234375
2015-12-30,279.7300109863281,276.17999267578125,279.7300109863281,276.7699890136719,196000,264.1687316894531
2015-12-31,279.8900146484375,275.0,275.4200134277344,276.57000732421875,267000,263.9778747558594
2016-01-04,272.1499938964844,268.989990234375,271.1600036621094,271.7099914550781,477400,259.3391418457031
2016-01-05,275.94000244140625,271.3999938964844,272.45001220703125,274.04998779296875,363000,261.5726013183594
2016-01-06,274.6000061035156,269.17999267578125,271.32000732421875,270.17999267578125,514300,257.8788146972656
2016-01-07,269.9800109863281,261.5400085449219,266.94000244140625,262.0299987792969,605100,250.0998992919922
2016-01-08,264.3699951171875,256.75,263.0199890136719,257.010009765625,583700,245.30844116210938
2016-01-11,258.0199890136719,250.97999572753906,257.2699890136719,253.1199951171875,824800,241.59552001953125
2016-01-12,258.19000244140625,251.6699981689453,255.63999938964844,257.2900085449219,457600,245.57568359375
2016-01-13,258.69000244140625,247.7100067138672,258.69000244140625,248.58999633789062,496100,237.27183532714844
2016-01-14,258.0299987792969,247.2100067138672,249.0500030517578,256.239990234375,824600,244.573486328125
2016-01-15,256.2300109863281,247.2100067138672,247.2100067138672,251.27999877929688,747700,239.8392791748047
2016-01-19,257.04998779296875,248.49000549316406,255.2100067138672,251.97000122070312,778000,240.49790954589844
2016-01-20,249.08999633789062,237.10000610351562,247.22000122070312,246.97000122070312,719200,235.72555541992188
2016-01-21,252.9600067138672,245.7100067138672,247.00999450683594,248.80999755859375,509900,237.48175048828125
2016-01-22,254.41000366210938,247.6999969482422,252.60000610351562,249.22000122070312,646700,237.8731231689453
2016-01-25,249.6699981689453,244.60000610351562,248.5800018310547,245.38999938964844,488600,234.21749877929688
2016-01-26,250.82000732421875,243.6199951171875,246.0500030517578,249.60000610351562,930900,238.2357940673828
2016-01-27,253.07000732421875,245.63999938964844,249.13999938964844,246.8000030517578,757800,235.56329345703125
2016-01-28,231.39999389648438,197.8300018310547,226.10000610351562,199.0,3380900,189.9395751953125
2016-01-29,215.7899932861328,199.08999633789062,199.5500030517578,199.7899932861328,2661800,190.69366455078125
2016-02-01,209.33999633789062,198.86000061035156,200.0,206.55999755859375,1502700,197.15538024902344
2016-02-02,203.8300018310547,192.77999877929688,203.72999572753906,194.2899932861328,1658100,185.44403076171875
2016-02-03,196.83999633789062,190.07000732421875,196.22999572753906,194.6999969482422,1429200,185.83538818359375
